id_customer,dob,age,gender,id_city
267892,1973-03-27,49,F,4.0
269376,1973-04-02,49,F,8.0
274356,1973-04-02,49,F,9.0
271818,1973-04-03,49,M,7.0
269887,1973-04-03,49,M,2.0
274124,1973-04-04,49,F,1.0
275136,1973-04-06,49,M,4.0
268825,1973-04-06,49,M,6.0
267637,1973-04-07,49,F,4.0
267309,1973-04-08,49,F,1.0
273637,1973-04-12,49,M,2.0
271448,1973-04-12,49,M,4.0
271569,1973-04-23,49,F,3.0
271862,1973-04-24,49,M,8.0
271108,1973-04-28,49,M,10.0
274364,1973-04-28,49,M,10.0
274780,1973-05-01,49,M,6.0
273014,1973-05-02,49,M,4.0
270672,1973-05-03,49,M,2.0
268173,1973-05-04,49,M,8.0
267588,1973-05-04,49,M,8.0
267097,1973-05-05,49,M,2.0
270955,1973-05-05,49,M,1.0
272314,1973-05-05,49,M,1.0
268608,1973-05-05,49,M,8.0
267432,1973-05-07,49,F,5.0
268585,1973-05-08,49,F,4.0
269088,1973-05-09,49,M,8.0
271929,1973-05-09,49,F,6.0
270255,1973-05-10,49,M,1.0
273634,1973-05-10,49,F,6.0
270384,1973-05-11,49,F,8.0
269259,1973-05-14,49,F,7.0
272568,1973-05-17,49,F,10.0
272879,1973-05-21,49,M,5.0
273258,1973-05-26,49,M,8.0
269466,1973-05-26,49,F,6.0
274490,1973-06-01,49,F,4.0
273435,1973-06-02,49,M,5.0
268810,1973-06-02,49,F,6.0
266824,1973-06-04,49,M,7.0
270788,1973-06-04,49,M,4.0
275262,1973-06-06,49,M,10.0
272487,1973-06-08,49,F,9.0
268328,1973-06-08,49,F,7.0
271838,1973-06-10,49,F,5.0
270075,1973-06-11,49,M,3.0
274868,1973-06-14,49,F,2.0
268716,1973-06-15,49,M,2.0
273136,1973-06-20,49,M,4.0
266982,1973-06-22,49,M,5.0
267327,1973-06-22,49,F,3.0
269063,1973-06-23,49,M,3.0
274363,1973-06-28,49,M,1.0
272054,1973-07-03,49,M,1.0
270950,1973-07-05,49,F,6.0
267116,1973-07-07,49,F,7.0
269361,1973-07-09,49,F,10.0
267962,1973-07-12,49,M,9.0
267888,1973-07-12,49,F,10.0
273719,1973-07-16,49,M,9.0
270923,1973-07-16,49,F,2.0
271888,1973-07-17,49,F,5.0
273455,1973-07-17,49,M,8.0
267301,1973-07-19,49,F,2.0
271327,1973-07-20,49,F,3.0
271341,1973-07-22,49,M,10.0
274866,1973-07-23,49,F,2.0
272371,1973-07-28,49,M,5.0
269172,1973-07-28,49,F,4.0
268681,1973-07-29,49,M,8.0
266815,1973-08-07,49,F,4.0
268337,1973-08-08,49,M,10.0
272981,1973-08-11,49,M,8.0
274452,1973-08-11,49,F,4.0
269003,1973-08-12,49,M,6.0
272459,1973-08-13,49,F,4.0
268924,1973-08-16,49,F,3.0
270573,1973-08-20,49,F,1.0
272809,1973-08-20,49,M,7.0
274788,1973-08-22,49,M,2.0
272716,1973-08-23,49,M,4.0
273053,1973-08-23,49,F,5.0
271279,1973-08-24,49,M,3.0
272170,1973-08-25,49,F,5.0
267214,1973-08-25,49,F,6.0
267226,1973-08-26,49,M,2.0
272385,1973-09-01,49,M,2.0
272511,1973-09-01,49,F,5.0
273644,1973-09-01,49,F,3.0
273261,1973-09-02,49,F,9.0
273823,1973-09-04,49,M,9.0
268172,1973-09-06,49,M,1.0
274733,1973-09-06,49,M,10.0
272341,1973-09-10,49,F,9.0
270787,1973-09-10,49,F,6.0
270771,1973-09-12,49,F,7.0
275210,1973-09-13,49,M,2.0
273498,1973-09-13,49,M,10.0
271755,1973-09-15,49,F,2.0
270874,1973-09-17,49,M,9.0
272813,1973-09-17,49,M,7.0
271340,1973-09-21,49,M,3.0
274384,1973-09-22,49,M,7.0
274325,1973-09-23,49,F,8.0
274226,1973-09-23,49,F,10.0
267585,1973-09-25,49,M,3.0
270739,1973-09-26,49,F,5.0
271243,1973-09-26,49,F,2.0
269007,1973-09-29,49,M,3.0
272503,1973-10-01,49,M,8.0
267856,1973-10-01,49,F,10.0
272124,1973-10-04,49,F,8.0
273831,1973-10-05,49,M,5.0
267468,1973-10-06,49,M,4.0
269282,1973-10-09,49,M,2.0
270650,1973-10-10,49,F,6.0
267749,1973-10-11,49,M,10.0
267974,1973-10-12,49,M,1.0
273706,1973-10-12,49,F,10.0
274525,1973-10-14,49,F,10.0
269010,1973-10-14,49,F,2.0
273387,1973-10-15,49,F,10.0
269999,1973-10-15,49,F,6.0
271157,1973-10-15,49,F,6.0
268965,1973-10-20,49,F,8.0
271452,1973-10-21,49,M,4.0
274129,1973-10-23,49,F,3.0
273465,1973-10-24,49,M,3.0
268187,1973-10-24,49,M,1.0
269189,1973-10-25,49,F,9.0
275226,1973-10-26,49,M,4.0
273971,1973-10-26,49,F,6.0
274554,1973-11-03,49,F,7.0
271885,1973-11-04,49,F,3.0
267003,1973-11-04,49,M,5.0
268860,1973-11-04,49,F,4.0
272741,1973-11-09,49,F,7.0
269497,1973-11-10,49,M,7.0
268415,1973-11-10,49,M,9.0
272530,1973-11-10,49,F,3.0
269279,1973-11-10,49,M,3.0
266919,1973-11-11,49,M,6.0
275064,1973-11-13,49,F,6.0
274666,1973-11-14,49,F,8.0
271553,1973-11-15,49,M,4.0
274138,1973-11-15,49,M,8.0
270880,1973-11-17,49,F,3.0
272422,1973-11-17,49,F,8.0
267377,1973-11-20,49,M,8.0
266836,1973-11-21,49,F,7.0
268908,1973-11-24,49,F,2.0
272449,1973-11-25,49,F,10.0
270860,1973-11-26,49,M,3.0
269546,1973-11-28,49,M,3.0
274400,1973-12-03,49,M,8.0
267830,1973-12-06,48,M,8.0
272878,1973-12-06,48,F,10.0
269779,1973-12-08,48,M,7.0
272407,1973-12-12,48,F,9.0
274027,1973-12-13,48,M,6.0
272562,1973-12-14,48,M,5.0
268556,1973-12-18,48,F,6.0
271543,1973-12-20,48,M,1.0
274483,1973-12-23,48,F,2.0
268061,1973-12-23,48,M,6.0
269555,1973-12-24,48,F,7.0
273757,1973-12-24,48,M,5.0
272003,1973-12-24,48,M,3.0
268436,1973-12-25,48,F,4.0
270067,1973-12-27,48,M,7.0
273299,1973-12-28,48,M,2.0
271091,1973-12-29,48,F,4.0
275126,1974-01-02,48,F,2.0
270828,1974-01-05,48,M,2.0
272925,1974-01-08,48,M,5.0
271446,1974-01-08,48,M,7.0
274496,1974-01-11,48,M,1.0
268645,1974-01-13,48,M,10.0
273403,1974-01-13,48,M,6.0
268218,1974-01-15,48,F,4.0
274895,1974-01-16,48,F,9.0
273218,1974-01-18,48,F,8.0
267160,1974-01-19,48,M,3.0
275084,1974-01-21,48,F,7.0
274219,1974-01-24,48,M,8.0
273949,1974-01-25,48,M,4.0
270121,1974-01-29,48,F,5.0
269430,1974-01-29,48,F,5.0
274941,1974-01-29,48,F,7.0
267504,1974-02-01,48,F,7.0
269859,1974-02-02,48,F,5.0
268490,1974-02-02,48,F,1.0
269285,1974-02-04,48,F,7.0
274042,1974-02-06,48,F,4.0
270684,1974-02-07,48,M,2.0
275171,1974-02-09,48,F,9.0
274435,1974-02-10,48,M,8.0
270117,1974-02-10,48,M,6.0
267328,1974-02-11,48,M,5.0
272401,1974-02-12,48,M,4.0
274149,1974-02-12,48,M,6.0
267449,1974-02-15,48,F,10.0
271595,1974-02-15,48,M,5.0
272666,1974-02-19,48,F,3.0
268673,1974-02-20,48,F,1.0
273674,1974-02-23,48,F,9.0
270667,1974-02-24,48,M,9.0
271080,1974-02-25,48,F,5.0
268305,1974-02-25,48,M,2.0
273582,1974-02-25,48,F,10.0
268973,1974-02-25,48,F,8.0
274759,1974-02-27,48,M,7.0
275060,1974-02-27,48,M,6.0
268512,1974-03-01,48,M,5.0
269993,1974-03-04,48,F,7.0
268768,1974-03-09,48,F,7.0
272706,1974-03-09,48,M,8.0
272566,1974-03-10,48,M,7.0
269711,1974-03-13,48,F,6.0
271969,1974-03-14,48,M,5.0
274316,1974-03-15,48,M,2.0
268982,1974-03-17,48,M,10.0
273496,1974-03-25,48,M,8.0
267273,1974-03-27,48,M,7.0
274884,1974-03-29,48,F,3.0
272783,1974-04-01,48,M,3.0
272671,1974-04-01,48,F,7.0
273900,1974-04-02,48,F,8.0
272163,1974-04-06,48,M,3.0
271251,1974-04-06,48,M,2.0
268387,1974-04-09,48,F,1.0
267209,1974-04-15,48,M,4.0
272790,1974-04-15,48,F,5.0
268864,1974-04-17,48,F,2.0
269291,1974-04-17,48,F,4.0
266866,1974-04-18,48,M,4.0
268769,1974-04-18,48,F,4.0
268086,1974-04-19,48,M,5.0
269565,1974-04-20,48,M,9.0
273065,1974-04-22,48,F,7.0
268140,1974-04-23,48,F,8.0
267915,1974-04-25,48,M,8.0
268654,1974-04-26,48,M,9.0
266783,1974-05-01,48,M,4.0
272869,1974-05-02,48,M,4.0
271994,1974-05-03,48,F,6.0
273175,1974-05-03,48,F,8.0
274761,1974-05-04,48,M,8.0
267972,1974-05-04,48,M,8.0
273987,1974-05-05,48,M,9.0
268536,1974-05-05,48,F,3.0
275186,1974-05-06,48,F,3.0
268639,1974-05-07,48,F,10.0
269925,1974-05-07,48,M,5.0
274782,1974-05-07,48,F,8.0
269691,1974-05-08,48,M,1.0
274982,1974-05-10,48,M,8.0
268981,1974-05-11,48,M,7.0
268901,1974-05-12,48,M,9.0
267158,1974-05-14,48,M,5.0
273429,1974-05-14,48,M,9.0
273795,1974-05-15,48,M,5.0
267278,1974-05-18,48,F,10.0
268477,1974-05-19,48,F,3.0
267413,1974-05-21,48,M,4.0
272409,1974-05-21,48,M,7.0
270992,1974-05-23,48,F,2.0
274335,1974-05-25,48,F,5.0
271670,1974-05-28,48,F,2.0
273671,1974-06-01,48,M,4.0
273510,1974-06-02,48,M,7.0
274476,1974-06-03,48,F,1.0
272730,1974-06-03,48,M,1.0
270172,1974-06-04,48,F,4.0
267874,1974-06-05,48,F,3.0
273698,1974-06-06,48,F,1.0
270924,1974-06-06,48,M,4.0
274929,1974-06-07,48,F,8.0
266934,1974-06-07,48,F,4.0
273490,1974-06-07,48,M,4.0
274013,1974-06-08,48,F,4.0
274028,1974-06-11,48,F,8.0
269142,1974-06-14,48,F,7.0
274250,1974-06-20,48,M,2.0
268069,1974-06-20,48,M,4.0
270598,1974-06-21,48,M,1.0
274153,1974-06-22,48,M,4.0
266957,1974-06-22,48,M,3.0
272043,1974-06-22,48,F,4.0
273326,1974-06-26,48,F,2.0
274572,1974-06-28,48,M,2.0
270582,1974-07-01,48,M,5.0
273051,1974-07-03,48,M,8.0
272484,1974-07-04,48,F,4.0
268778,1974-07-05,48,F,10.0
267549,1974-07-07,48,M,2.0
272105,1974-07-10,48,F,7.0
268847,1974-07-12,48,F,7.0
273199,1974-07-13,48,M,2.0
267289,1974-07-16,48,F,5.0
271346,1974-07-17,48,M,4.0
271201,1974-07-17,48,F,3.0
270554,1974-07-19,48,F,2.0
274054,1974-07-20,48,M,3.0
267752,1974-07-20,48,F,1.0
268869,1974-07-22,48,M,3.0
271813,1974-07-24,48,F,5.0
270092,1974-07-26,48,F,9.0
273690,1974-07-26,48,F,9.0
268878,1974-07-28,48,M,7.0
272343,1974-07-28,48,F,1.0
272324,1974-08-02,48,M,10.0
271314,1974-08-04,48,M,1.0
274552,1974-08-04,48,F,3.0
274358,1974-08-05,48,M,4.0
274772,1974-08-05,48,M,10.0
270694,1974-08-06,48,F,3.0
267927,1974-08-07,48,M,9.0
270186,1974-08-08,48,M,10.0
271350,1974-08-10,48,F,2.0
271878,1974-08-11,48,F,10.0
268704,1974-08-11,48,F,3.0
271009,1974-08-13,48,F,2.0
269910,1974-08-13,48,F,5.0
266896,1974-08-14,48,F,1.0
268895,1974-08-16,48,M,4.0
267124,1974-08-21,48,M,2.0
268286,1974-08-23,48,M,5.0
269299,1974-08-24,48,F,6.0
270160,1974-08-27,48,F,7.0
274597,1974-08-28,48,F,4.0
273600,1974-08-28,48,M,10.0
268692,1974-08-28,48,M,1.0
268852,1974-09-01,48,F,6.0
274482,1974-09-01,48,M,4.0
269283,1974-09-01,48,F,3.0
270812,1974-09-02,48,M,2.0
271740,1974-09-03,48,M,5.0
268364,1974-09-04,48,M,9.0
270269,1974-09-04,48,F,8.0
269843,1974-09-05,48,F,8.0
275120,1974-09-05,48,M,1.0
271668,1974-09-06,48,F,8.0
274145,1974-09-08,48,F,3.0
268136,1974-09-13,48,M,1.0
268682,1974-09-17,48,M,8.0
271928,1974-09-19,48,F,9.0
270425,1974-09-21,48,M,9.0
271313,1974-09-23,48,F,2.0
274018,1974-09-29,48,F,8.0
268743,1974-10-04,48,M,7.0
271210,1974-10-04,48,M,9.0
269401,1974-10-06,48,F,9.0
268289,1974-10-10,48,F,4.0
273610,1974-10-12,48,F,5.0
273721,1974-10-13,48,M,9.0
274283,1974-10-13,48,M,2.0
270734,1974-10-14,48,F,5.0
272546,1974-10-14,48,F,3.0
274870,1974-10-14,48,M,10.0
271568,1974-10-16,48,F,3.0
272135,1974-10-19,48,F,5.0
268501,1974-10-19,48,M,5.0
269868,1974-10-21,48,M,10.0
270462,1974-10-22,48,F,4.0
272803,1974-10-23,48,M,7.0
270335,1974-10-24,48,M,4.0
266945,1974-10-25,48,M,2.0
270313,1974-10-26,48,M,8.0
268095,1974-10-26,48,M,4.0
270470,1974-10-27,48,M,9.0
267702,1974-10-29,48,F,6.0
272837,1974-11-05,48,F,9.0
275000,1974-11-05,48,F,6.0
270302,1974-11-09,48,F,9.0
274766,1974-11-11,48,M,6.0
273758,1974-11-11,48,F,9.0
273875,1974-11-13,48,F,8.0
272595,1974-11-13,48,M,5.0
270593,1974-11-14,48,M,8.0
266838,1974-11-14,48,M,4.0
266816,1974-11-15,48,M,6.0
270517,1974-11-15,48,F,2.0
267990,1974-11-18,48,F,10.0
272348,1974-11-18,48,F,10.0
267840,1974-11-18,48,F,5.0
273621,1974-11-20,48,F,7.0
273791,1974-11-21,48,F,8.0
267693,1974-11-22,48,F,8.0
270881,1974-11-22,48,M,6.0
270034,1974-11-22,48,M,7.0
274239,1974-11-27,48,M,7.0
268153,1974-11-27,48,F,1.0
269914,1974-11-28,48,M,2.0
270799,1974-11-28,48,M,10.0
270448,1974-11-29,48,M,8.0
272461,1974-12-01,48,F,1.0
271474,1974-12-02,48,M,8.0
270340,1974-12-03,48,M,8.0
269924,1974-12-04,48,M,5.0
272356,1974-12-04,48,F,4.0
273881,1974-12-07,47,F,7.0
273347,1974-12-10,47,F,8.0
271139,1974-12-11,47,M,2.0
270541,1974-12-11,47,M,4.0
272479,1974-12-12,47,F,3.0
273287,1974-12-13,47,M,9.0
267853,1974-12-18,47,F,7.0
273906,1974-12-18,47,M,1.0
274848,1974-12-18,47,F,8.0
272573,1974-12-20,47,M,8.0
274668,1974-12-23,47,F,9.0
272929,1974-12-24,47,M,6.0
274264,1974-12-25,47,M,7.0
267020,1974-12-26,47,F,8.0
268942,1974-12-26,47,F,8.0
267724,1974-12-28,47,M,10.0
271236,1974-12-29,47,F,8.0
268589,1975-01-02,47,M,6.0
268582,1975-01-03,47,M,1.0
272950,1975-01-04,47,F,10.0
270207,1975-01-05,47,F,3.0
272791,1975-01-07,47,F,10.0
272919,1975-01-12,47,M,7.0
273389,1975-01-13,47,F,6.0
273770,1975-01-15,47,F,4.0
268819,1975-01-17,47,M,7.0
273438,1975-01-17,47,M,10.0
269652,1975-01-18,47,M,10.0
273878,1975-01-19,47,M,3.0
274014,1975-01-24,47,M,10.0
274765,1975-01-29,47,M,6.0
268390,1975-02-01,47,M,5.0
272375,1975-02-01,47,M,2.0
272812,1975-02-02,47,F,8.0
271500,1975-02-03,47,F,9.0
269411,1975-02-03,47,F,1.0
270338,1975-02-04,47,M,8.0
270722,1975-02-06,47,F,1.0
269266,1975-02-08,47,F,9.0
267784,1975-02-09,47,F,3.0
268332,1975-02-10,47,F,9.0
268898,1975-02-11,47,F,4.0
272328,1975-02-11,47,F,10.0
274537,1975-02-12,47,F,1.0
270327,1975-02-12,47,M,1.0
273975,1975-02-14,47,F,1.0
273739,1975-02-16,47,F,9.0
268492,1975-02-17,47,M,1.0
270037,1975-02-17,47,F,1.0
269122,1975-02-20,47,M,1.0
271249,1975-02-22,47,M,9.0
267170,1975-02-24,47,F,2.0
267527,1975-02-25,47,M,6.0
267282,1975-02-26,47,F,1.0
271287,1975-02-27,47,M,4.0
270718,1975-02-27,47,M,5.0
271468,1975-02-27,47,M,8.0
273616,1975-03-02,47,M,2.0
273238,1975-03-03,47,M,4.0
268712,1975-03-03,47,F,6.0
274411,1975-03-04,47,F,9.0
270967,1975-03-07,47,F,5.0
270031,1975-03-08,47,F,8.0
270872,1975-03-10,47,M,1.0
269674,1975-03-17,47,F,10.0
272590,1975-03-23,47,M,5.0
273597,1975-03-24,47,F,4.0
270766,1975-03-24,47,M,1.0
271076,1975-03-26,47,M,6.0
270802,1975-03-27,47,F,4.0
269755,1975-03-29,47,M,2.0
270617,1975-04-06,47,M,5.0
269727,1975-04-06,47,F,9.0
271760,1975-04-06,47,M,9.0
273215,1975-04-07,47,M,4.0
270309,1975-04-09,47,M,3.0
272760,1975-04-11,47,F,8.0
269981,1975-04-14,47,F,5.0
273354,1975-04-15,47,M,2.0
267912,1975-04-17,47,F,2.0
275086,1975-04-17,47,M,10.0
274692,1975-04-19,47,M,3.0
268495,1975-04-23,47,M,9.0
268397,1975-04-24,47,F,9.0
270920,1975-04-25,47,M,3.0
275053,1975-04-25,47,F,7.0
275010,1975-04-27,47,M,8.0
270960,1975-04-28,47,F,4.0
268079,1975-05-02,47,M,8.0
273186,1975-05-03,47,F,7.0
271483,1975-05-04,47,F,2.0
270970,1975-05-04,47,M,4.0
271748,1975-05-05,47,F,4.0
273660,1975-05-05,47,M,10.0
268261,1975-05-06,47,F,3.0
270090,1975-05-07,47,M,6.0
270502,1975-05-07,47,F,8.0
272045,1975-05-07,47,M,10.0
269366,1975-05-07,47,F,3.0
274152,1975-05-08,47,M,2.0
271154,1975-05-08,47,M,3.0
272002,1975-05-10,47,M,7.0
271040,1975-05-11,47,M,10.0
273612,1975-05-11,47,F,5.0
268603,1975-05-11,47,M,7.0
273693,1975-05-12,47,F,8.0
272256,1975-05-13,47,F,4.0
267697,1975-05-13,47,M,6.0
270392,1975-05-13,47,M,1.0
272187,1975-05-14,47,M,10.0
268663,1975-05-17,47,F,8.0
274208,1975-05-18,47,F,1.0
270951,1975-05-18,47,M,8.0
272806,1975-05-20,47,F,10.0
269513,1975-05-20,47,M,7.0
274678,1975-05-20,47,F,9.0
268044,1975-05-20,47,F,10.0
268646,1975-05-22,47,F,9.0
273077,1975-05-28,47,F,5.0
266897,1975-05-29,47,F,4.0
270798,1975-06-01,47,M,8.0
269808,1975-06-01,47,M,9.0
271073,1975-06-02,47,M,8.0
273726,1975-06-04,47,F,1.0
275114,1975-06-06,47,M,9.0
274423,1975-06-06,47,M,5.0
271615,1975-06-06,47,F,10.0
273166,1975-06-07,47,M,4.0
270962,1975-06-08,47,F,3.0
268485,1975-06-08,47,M,2.0
272842,1975-06-08,47,M,9.0
268426,1975-06-10,47,M,2.0
273360,1975-06-11,47,M,6.0
269002,1975-06-11,47,M,10.0
270311,1975-06-14,47,M,5.0
272120,1975-06-14,47,F,6.0
267148,1975-06-15,47,F,7.0
273860,1975-06-15,47,F,4.0
274736,1975-06-18,47,M,7.0
269869,1975-06-19,47,M,4.0
272180,1975-06-20,47,F,3.0
271589,1975-06-21,47,F,7.0
274313,1975-06-22,47,M,1.0
268815,1975-06-26,47,M,3.0
271673,1975-06-26,47,F,7.0
266952,1975-06-26,47,M,1.0
267390,1975-06-27,47,F,2.0
272049,1975-06-28,47,F,6.0
267281,1975-07-01,47,F,7.0
274896,1975-07-01,47,M,4.0
271620,1975-07-03,47,M,9.0
266916,1975-07-04,47,M,10.0
267719,1975-07-04,47,M,5.0
273043,1975-07-06,47,F,5.0
274307,1975-07-08,47,F,1.0
274320,1975-07-09,47,M,4.0
273633,1975-07-09,47,M,1.0
269232,1975-07-10,47,F,1.0
269969,1975-07-11,47,F,1.0
269500,1975-07-11,47,M,10.0
274784,1975-07-12,47,M,9.0
269447,1975-07-14,47,F,9.0
267902,1975-07-17,47,M,4.0
267375,1975-07-17,47,M,6.0
270182,1975-07-17,47,M,1.0
274016,1975-07-17,47,F,8.0
268935,1975-07-18,47,F,1.0
271655,1975-07-18,47,F,1.0
269708,1975-07-21,47,F,6.0
271467,1975-07-22,47,F,7.0
273127,1975-07-24,47,M,9.0
271418,1975-07-27,47,M,1.0
269051,1975-07-28,47,M,2.0
273528,1975-08-01,47,F,9.0
269618,1975-08-01,47,F,1.0
271683,1975-08-01,47,M,2.0
273462,1975-08-01,47,F,3.0
272221,1975-08-01,47,M,6.0
271096,1975-08-03,47,M,2.0
270494,1975-08-04,47,F,10.0
272998,1975-08-05,47,M,1.0
267551,1975-08-08,47,M,6.0
268177,1975-08-08,47,F,4.0
272541,1975-08-13,47,M,6.0
269196,1975-08-15,47,M,8.0
273805,1975-08-16,47,M,10.0
271325,1975-08-18,47,M,2.0
274492,1975-08-21,47,M,9.0
273484,1975-08-23,47,M,3.0
269527,1975-08-24,47,M,9.0
271901,1975-08-24,47,M,10.0
272436,1975-08-24,47,F,2.0
272305,1975-08-25,47,F,10.0
268906,1975-08-25,47,M,9.0
269184,1975-08-27,47,F,4.0
269783,1975-08-27,47,F,7.0
273084,1975-08-27,47,M,4.0
271053,1975-08-28,47,M,5.0
267345,1975-09-02,47,F,6.0
267378,1975-09-03,47,M,3.0
269307,1975-09-03,47,M,1.0
273247,1975-09-04,47,M,4.0
271654,1975-09-06,47,F,8.0
272907,1975-09-06,47,F,2.0
270477,1975-09-07,47,M,6.0
275102,1975-09-08,47,F,3.0
268494,1975-09-08,47,F,2.0
273692,1975-09-10,47,F,9.0
268126,1975-09-12,47,F,2.0
270178,1975-09-17,47,M,10.0
272172,1975-09-17,47,M,10.0
271397,1975-09-18,47,F,9.0
275125,1975-09-19,47,F,3.0
268522,1975-09-19,47,M,6.0
272939,1975-09-20,47,M,5.0
272415,1975-09-22,47,F,6.0
267366,1975-09-23,47,M,4.0
273896,1975-09-24,47,M,6.0
269439,1975-09-26,47,F,9.0
267296,1975-09-26,47,M,4.0
270666,1975-10-02,47,F,2.0
272796,1975-10-02,47,M,3.0
272277,1975-10-04,47,M,2.0
271375,1975-10-04,47,M,10.0
273649,1975-10-05,47,M,5.0
269721,1975-10-06,47,F,8.0
268787,1975-10-10,47,F,4.0
274246,1975-10-10,47,F,6.0
270376,1975-10-12,47,M,8.0
268889,1975-10-14,47,M,10.0
273224,1975-10-15,47,F,7.0
270077,1975-10-16,47,F,4.0
275096,1975-10-17,47,F,10.0
269104,1975-10-18,47,F,9.0
272626,1975-10-19,47,M,2.0
267524,1975-10-19,47,M,6.0
274329,1975-10-22,47,F,2.0
269892,1975-10-23,47,F,3.0
271268,1975-10-23,47,F,4.0
274796,1975-10-25,47,F,3.0
272306,1975-10-26,47,M,7.0
273530,1975-10-28,47,F,9.0
267104,1975-10-29,47,M,4.0
269786,1975-10-29,47,F,9.0
268033,1975-11-02,47,M,10.0
266993,1975-11-03,47,F,2.0
270975,1975-11-03,47,F,2.0
271920,1975-11-04,47,F,8.0
267113,1975-11-04,47,F,3.0
269563,1975-11-09,47,F,5.0
275054,1975-11-11,47,M,3.0
270608,1975-11-12,47,F,5.0
268468,1975-11-12,47,M,5.0
270745,1975-11-12,47,F,5.0
275255,1975-11-13,47,F,4.0
269388,1975-11-14,47,M,3.0
273908,1975-11-16,47,M,10.0
269774,1975-11-16,47,M,6.0
271680,1975-11-18,47,F,1.0
270682,1975-11-18,47,M,5.0
273937,1975-11-19,47,M,5.0
271565,1975-11-22,47,M,8.0
271363,1975-11-22,47,F,9.0
268800,1975-11-23,47,M,6.0
268584,1975-11-24,47,F,7.0
270294,1975-11-26,47,M,7.0
267889,1975-11-27,47,F,4.0
271546,1975-11-28,47,M,3.0
273916,1975-12-01,47,F,9.0
274740,1975-12-01,47,M,10.0
272756,1975-12-03,47,F,9.0
270835,1975-12-05,46,M,10.0
273096,1975-12-05,46,F,5.0
274410,1975-12-05,46,M,8.0
267453,1975-12-05,46,M,6.0
273891,1975-12-06,46,M,5.0
270279,1975-12-07,46,F,3.0
270632,1975-12-08,46,F,9.0
271963,1975-12-08,46,F,1.0
271822,1975-12-09,46,M,9.0
274366,1975-12-12,46,M,1.0
272822,1975-12-13,46,F,4.0
269336,1975-12-13,46,F,5.0
270337,1975-12-17,46,F,9.0
268078,1975-12-19,46,F,6.0
271555,1975-12-20,46,F,2.0
273128,1975-12-22,46,M,9.0
270445,1975-12-23,46,M,2.0
268884,1975-12-24,46,M,10.0
267712,1975-12-25,46,M,2.0
272596,1975-12-25,46,M,5.0
270234,1975-12-26,46,M,1.0
272329,1975-12-28,46,M,8.0
272155,1975-12-28,46,M,6.0
269639,1976-01-02,46,M,4.0
267297,1976-01-04,46,M,2.0
269149,1976-01-05,46,M,4.0
270709,1976-01-05,46,M,7.0
274034,1976-01-06,46,F,8.0
271947,1976-01-06,46,M,3.0
271704,1976-01-07,46,F,5.0
266805,1976-01-07,46,F,8.0
272915,1976-01-12,46,F,7.0
271087,1976-01-12,46,F,3.0
274155,1976-01-13,46,M,9.0
269996,1976-01-16,46,M,7.0
274681,1976-01-19,46,F,9.0
270005,1976-01-24,46,F,7.0
269619,1976-01-29,46,M,6.0
269550,1976-02-01,46,F,4.0
270627,1976-02-01,46,F,10.0
269188,1976-02-04,46,F,2.0
270536,1976-02-07,46,M,9.0
271062,1976-02-10,46,M,2.0
272321,1976-02-10,46,M,5.0
271051,1976-02-13,46,F,3.0
272905,1976-02-17,46,F,5.0
268579,1976-02-20,46,F,8.0
271250,1976-02-20,46,M,4.0
270368,1976-02-21,46,M,4.0
267745,1976-02-21,46,F,10.0
273824,1976-02-25,46,F,10.0
272284,1976-02-25,46,F,5.0
267522,1976-02-28,46,M,3.0
273889,1976-03-01,46,F,10.0
272344,1976-03-02,46,F,9.0
267941,1976-03-03,46,M,2.0
268110,1976-03-06,46,M,2.0
270125,1976-03-07,46,F,4.0
273027,1976-03-09,46,M,7.0
269076,1976-03-09,46,F,4.0
271501,1976-03-10,46,F,8.0
270931,1976-03-11,46,M,3.0
271145,1976-03-15,46,M,8.0
270755,1976-03-16,46,F,5.0
268388,1976-03-17,46,M,8.0
271424,1976-03-17,46,F,9.0
271173,1976-03-18,46,M,7.0
275024,1976-03-20,46,F,2.0
268975,1976-03-21,46,F,6.0
270741,1976-03-25,46,F,9.0
272642,1976-03-29,46,F,5.0
271018,1976-04-03,46,M,6.0
269498,1976-04-05,46,F,7.0
273548,1976-04-12,46,M,7.0
271098,1976-04-14,46,F,4.0
274437,1976-04-14,46,M,6.0
269474,1976-04-15,46,M,2.0
273236,1976-04-17,46,F,3.0
270418,1976-04-18,46,F,10.0
273037,1976-04-18,46,F,7.0
268302,1976-04-25,46,M,5.0
271747,1976-04-26,46,F,3.0
273928,1976-04-27,46,M,1.0
271988,1976-04-28,46,F,2.0
268958,1976-05-02,46,F,5.0
270399,1976-05-02,46,M,8.0
267828,1976-05-07,46,M,3.0
266917,1976-05-07,46,F,8.0
270020,1976-05-08,46,M,9.0
268797,1976-05-09,46,F,8.0
269773,1976-05-11,46,F,10.0
266894,1976-05-11,46,F,3.0
270750,1976-05-14,46,F,10.0
272726,1976-05-14,46,M,4.0
272682,1976-05-16,46,M,7.0
272864,1976-05-17,46,M,6.0
267662,1976-05-19,46,F,8.0
269677,1976-05-20,46,M,5.0
274566,1976-05-24,46,F,1.0
270937,1976-05-27,46,F,3.0
271803,1976-05-28,46,F,7.0
272924,1976-05-29,46,M,9.0
273239,1976-06-02,46,M,4.0
