customer_Id,DOB,Gender,city_code
273498,13-09-1973,M,10.0
271755,15-09-1973,F,2.0
270874,17-09-1973,M,9.0
272813,17-09-1973,M,7.0
271340,21-09-1973,M,3.0
274384,22-09-1973,M,7.0
274325,23-09-1973,F,8.0
274226,23-09-1973,F,10.0
267585,25-09-1973,M,3.0
270739,26-09-1973,F,5.0
271243,26-09-1973,F,2.0
269007,29-09-1973,M,3.0
272503,01-10-1973,M,8.0
267856,01-10-1973,F,10.0
272124,04-10-1973,F,8.0
273831,05-10-1973,M,5.0
267468,06-10-1973,M,4.0
269282,09-10-1973,M,2.0
270650,10-10-1973,F,6.0
267749,11-10-1973,M,10.0
267974,12-10-1973,M,1.0
273706,12-10-1973,F,10.0
274525,14-10-1973,F,10.0
269010,14-10-1973,F,2.0
273387,15-10-1973,F,10.0
269999,15-10-1973,F,6.0
271157,15-10-1973,F,6.0
268965,20-10-1973,F,8.0
271452,21-10-1973,M,4.0
274129,23-10-1973,F,3.0
273465,24-10-1973,M,3.0
268187,24-10-1973,M,1.0
269189,25-10-1973,F,9.0
275226,26-10-1973,M,4.0
273971,26-10-1973,F,6.0
274554,03-11-1973,F,7.0
271885,04-11-1973,F,3.0
267003,04-11-1973,M,5.0
268860,04-11-1973,F,4.0
272741,09-11-1973,F,7.0
269497,10-11-1973,M,7.0
268415,10-11-1973,M,9.0
272530,10-11-1973,F,3.0
269279,10-11-1973,M,3.0
266919,11-11-1973,M,6.0
275064,13-11-1973,F,6.0
274666,14-11-1973,F,8.0
271553,15-11-1973,M,4.0
274138,15-11-1973,M,8.0
270880,17-11-1973,F,3.0
272422,17-11-1973,F,8.0
267377,20-11-1973,M,8.0
266836,21-11-1973,F,7.0
268908,24-11-1973,F,2.0
272449,25-11-1973,F,10.0
270860,26-11-1973,M,3.0
269546,28-11-1973,M,3.0
274400,03-12-1973,M,8.0
267830,06-12-1973,M,8.0
272878,06-12-1973,F,10.0
269779,08-12-1973,M,7.0
272407,12-12-1973,F,9.0
274027,13-12-1973,M,6.0
272562,14-12-1973,M,5.0
268556,18-12-1973,F,6.0
271543,20-12-1973,M,1.0
274483,23-12-1973,F,2.0
268061,23-12-1973,M,6.0
269555,24-12-1973,F,7.0
273757,24-12-1973,M,5.0
272003,24-12-1973,M,3.0
268436,25-12-1973,F,4.0
270067,27-12-1973,M,7.0
273299,28-12-1973,M,2.0
271091,29-12-1973,F,4.0
275126,02-01-1974,F,2.0
270828,05-01-1974,M,2.0
272925,08-01-1974,M,5.0
271446,08-01-1974,M,7.0
274496,11-01-1974,M,1.0
268645,13-01-1974,M,10.0
273403,13-01-1974,M,6.0
268218,15-01-1974,F,4.0
274895,16-01-1974,F,9.0
273218,18-01-1974,F,8.0
267160,19-01-1974,M,3.0
275084,21-01-1974,F,7.0
274219,24-01-1974,M,8.0
273949,25-01-1974,M,4.0
270121,29-01-1974,F,5.0
269430,29-01-1974,F,5.0
274941,29-01-1974,F,7.0
267504,01-02-1974,F,7.0
269859,02-02-1974,F,5.0
268490,02-02-1974,F,1.0
269285,04-02-1974,F,7.0
274042,06-02-1974,F,4.0
270684,07-02-1974,M,2.0
275171,09-02-1974,F,9.0
274435,10-02-1974,M,8.0
270117,10-02-1974,M,6.0
267328,11-02-1974,M,5.0
272401,12-02-1974,M,4.0
274149,12-02-1974,M,6.0
267449,15-02-1974,F,10.0
271595,15-02-1974,M,5.0
272666,19-02-1974,F,3.0
268673,20-02-1974,F,1.0
273674,23-02-1974,F,9.0
270667,24-02-1974,M,9.0
271080,25-02-1974,F,5.0
268305,25-02-1974,M,2.0
273582,25-02-1974,F,10.0
268973,25-02-1974,F,8.0
274759,27-02-1974,M,7.0
275060,27-02-1974,M,6.0
268512,01-03-1974,M,5.0
269993,04-03-1974,F,7.0
268768,09-03-1974,F,7.0
272706,09-03-1974,M,8.0
272566,10-03-1974,M,7.0
269711,13-03-1974,F,6.0
271969,14-03-1974,M,5.0
274316,15-03-1974,M,2.0
268982,17-03-1974,M,10.0
273496,25-03-1974,M,8.0
267273,27-03-1974,M,7.0
274884,29-03-1974,F,3.0
272783,01-04-1974,M,3.0
272671,01-04-1974,F,7.0
273900,02-04-1974,F,8.0
272163,06-04-1974,M,3.0
271251,06-04-1974,M,2.0
268387,09-04-1974,F,1.0
267209,15-04-1974,M,4.0
272790,15-04-1974,F,5.0
268864,17-04-1974,F,2.0
269291,17-04-1974,F,4.0
266866,18-04-1974,M,4.0
268769,18-04-1974,F,4.0
268086,19-04-1974,M,5.0
269565,20-04-1974,M,9.0
273065,22-04-1974,F,7.0
268140,23-04-1974,F,8.0
267915,25-04-1974,M,8.0
268654,26-04-1974,M,9.0
266783,01-05-1974,M,4.0
272869,02-05-1974,M,4.0
271994,03-05-1974,F,6.0
273175,03-05-1974,F,8.0
274761,04-05-1974,M,8.0
267972,04-05-1974,M,8.0
273987,05-05-1974,M,9.0
268536,05-05-1974,F,3.0
275186,06-05-1974,F,3.0
268639,07-05-1974,F,10.0
269925,07-05-1974,M,5.0
274782,07-05-1974,F,8.0
269691,08-05-1974,M,1.0
274982,10-05-1974,M,8.0
268981,11-05-1974,M,7.0
268901,12-05-1974,M,9.0
267158,14-05-1974,M,5.0
273429,14-05-1974,M,9.0
273795,15-05-1974,M,5.0
267278,18-05-1974,F,10.0
268477,19-05-1974,F,3.0
267413,21-05-1974,M,4.0
272409,21-05-1974,M,7.0
270992,23-05-1974,F,2.0
274335,25-05-1974,F,5.0
271670,28-05-1974,F,2.0
273671,01-06-1974,M,4.0
273510,02-06-1974,M,7.0
274476,03-06-1974,F,1.0
272730,03-06-1974,M,1.0
270172,04-06-1974,F,4.0
267874,05-06-1974,F,3.0
273698,06-06-1974,F,1.0
270924,06-06-1974,M,4.0
274929,07-06-1974,F,8.0
266934,07-06-1974,F,4.0
273490,07-06-1974,M,4.0
274013,08-06-1974,F,4.0
274028,11-06-1974,F,8.0
269142,14-06-1974,F,7.0
274250,20-06-1974,M,2.0
268069,20-06-1974,M,4.0
270598,21-06-1974,M,1.0
274153,22-06-1974,M,4.0
266957,22-06-1974,M,3.0
272043,22-06-1974,F,4.0
273326,26-06-1974,F,2.0
274572,28-06-1974,M,2.0
270582,01-07-1974,M,5.0
273051,03-07-1974,M,8.0
272484,04-07-1974,F,4.0
268778,05-07-1974,F,10.0
267549,07-07-1974,M,2.0
272105,10-07-1974,F,7.0
268847,12-07-1974,F,7.0
273199,13-07-1974,M,2.0
267289,16-07-1974,F,5.0
271346,17-07-1974,M,4.0
271201,17-07-1974,F,3.0
270554,19-07-1974,F,2.0
274054,20-07-1974,M,3.0
267752,20-07-1974,F,1.0
268869,22-07-1974,M,3.0
271813,24-07-1974,F,5.0
270092,26-07-1974,F,9.0
273690,26-07-1974,F,9.0
268878,28-07-1974,M,7.0
272343,28-07-1974,F,1.0
272324,02-08-1974,M,10.0
271314,04-08-1974,M,1.0
274552,04-08-1974,F,3.0
274358,05-08-1974,M,4.0
274772,05-08-1974,M,10.0
270694,06-08-1974,F,3.0
267927,07-08-1974,M,9.0
270186,08-08-1974,M,10.0
271350,10-08-1974,F,2.0
271878,11-08-1974,F,10.0
268704,11-08-1974,F,3.0
271009,13-08-1974,F,2.0
269910,13-08-1974,F,5.0
266896,14-08-1974,F,1.0
268895,16-08-1974,M,4.0
267124,21-08-1974,M,2.0
268286,23-08-1974,M,5.0
269299,24-08-1974,F,6.0
270160,27-08-1974,F,7.0
274597,28-08-1974,F,4.0
273600,28-08-1974,M,10.0
268692,28-08-1974,M,1.0
268852,01-09-1974,F,6.0
274482,01-09-1974,M,4.0
269283,01-09-1974,F,3.0
270812,02-09-1974,M,2.0
271740,03-09-1974,M,5.0
268364,04-09-1974,M,9.0
270269,04-09-1974,F,8.0
269843,05-09-1974,F,8.0
275120,05-09-1974,M,1.0
271668,06-09-1974,F,8.0
274145,08-09-1974,F,3.0
268136,13-09-1974,M,1.0
268682,17-09-1974,M,8.0
271928,19-09-1974,F,9.0
270425,21-09-1974,M,9.0
271313,23-09-1974,F,2.0
274018,29-09-1974,F,8.0
268743,04-10-1974,M,7.0
271210,04-10-1974,M,9.0
269401,06-10-1974,F,9.0
268289,10-10-1974,F,4.0
273610,12-10-1974,F,5.0
273721,13-10-1974,M,9.0
274283,13-10-1974,M,2.0
270734,14-10-1974,F,5.0
272546,14-10-1974,F,3.0
274870,14-10-1974,M,10.0
271568,16-10-1974,F,3.0
272135,19-10-1974,F,5.0
268501,19-10-1974,M,5.0
269868,21-10-1974,M,10.0
270462,22-10-1974,F,4.0
272803,23-10-1974,M,7.0
270335,24-10-1974,M,4.0
266945,25-10-1974,M,2.0
270313,26-10-1974,M,8.0
268095,26-10-1974,M,4.0
270470,27-10-1974,M,9.0
267702,29-10-1974,F,6.0
272837,05-11-1974,F,9.0
275000,05-11-1974,F,6.0
270302,09-11-1974,F,9.0
274766,11-11-1974,M,6.0
273758,11-11-1974,F,9.0
273875,13-11-1974,F,8.0
272595,13-11-1974,M,5.0
270593,14-11-1974,M,8.0
266838,14-11-1974,M,4.0
266816,15-11-1974,M,6.0
270517,15-11-1974,F,2.0
267990,18-11-1974,F,10.0
272348,18-11-1974,F,10.0
267840,18-11-1974,F,5.0
273621,20-11-1974,F,7.0
273791,21-11-1974,F,8.0
267693,22-11-1974,F,8.0
270881,22-11-1974,M,6.0
270034,22-11-1974,M,7.0
274239,27-11-1974,M,7.0
268153,27-11-1974,F,1.0
269914,28-11-1974,M,2.0
270799,28-11-1974,M,10.0
270448,29-11-1974,M,8.0
272461,01-12-1974,F,1.0
271474,02-12-1974,M,8.0
270340,03-12-1974,M,8.0
269924,04-12-1974,M,5.0
272356,04-12-1974,F,4.0
273881,07-12-1974,F,7.0
273347,10-12-1974,F,8.0
271139,11-12-1974,M,2.0
270541,11-12-1974,M,4.0
272479,12-12-1974,F,3.0
273287,13-12-1974,M,9.0
267853,18-12-1974,F,7.0
273906,18-12-1974,M,1.0
274848,18-12-1974,F,8.0
272573,20-12-1974,M,8.0
274668,23-12-1974,F,9.0
272929,24-12-1974,M,6.0
274264,25-12-1974,M,7.0
267020,26-12-1974,F,8.0
268942,26-12-1974,F,8.0
267724,28-12-1974,M,10.0
271236,29-12-1974,F,8.0
268589,02-01-1975,M,6.0
268582,03-01-1975,M,1.0
272950,04-01-1975,F,10.0
270207,05-01-1975,F,3.0
272791,07-01-1975,F,10.0
272919,12-01-1975,M,7.0
273389,13-01-1975,F,6.0
273770,15-01-1975,F,4.0
268819,17-01-1975,M,7.0
273438,17-01-1975,M,10.0
269652,18-01-1975,M,10.0
273878,19-01-1975,M,3.0
274014,24-01-1975,M,10.0
274765,29-01-1975,M,6.0
268390,01-02-1975,M,5.0
272375,01-02-1975,M,2.0
272812,02-02-1975,F,8.0
271500,03-02-1975,F,9.0
269411,03-02-1975,F,1.0
270338,04-02-1975,M,8.0
270722,06-02-1975,F,1.0
269266,08-02-1975,F,9.0
267784,09-02-1975,F,3.0
268332,10-02-1975,F,9.0
268898,11-02-1975,F,4.0
272328,11-02-1975,F,10.0
274537,12-02-1975,F,1.0
270327,12-02-1975,M,1.0
273975,14-02-1975,F,1.0
273739,16-02-1975,F,9.0
268492,17-02-1975,M,1.0
270037,17-02-1975,F,1.0
269122,20-02-1975,M,1.0
271249,22-02-1975,M,9.0
267170,24-02-1975,F,2.0
267527,25-02-1975,M,6.0
267282,26-02-1975,F,1.0
271287,27-02-1975,M,4.0
270718,27-02-1975,M,5.0
271468,27-02-1975,M,8.0
273616,02-03-1975,M,2.0
273238,03-03-1975,M,4.0
268712,03-03-1975,F,6.0
274411,04-03-1975,F,9.0
270967,07-03-1975,F,5.0
270031,08-03-1975,F,8.0
270872,10-03-1975,M,1.0
269674,17-03-1975,F,10.0
272590,23-03-1975,M,5.0
273597,24-03-1975,F,4.0
270766,24-03-1975,M,1.0
271076,26-03-1975,M,6.0
270802,27-03-1975,F,4.0
269755,29-03-1975,M,2.0
270617,06-04-1975,M,5.0
269727,06-04-1975,F,9.0
271760,06-04-1975,M,9.0
273215,07-04-1975,M,4.0
270309,09-04-1975,M,3.0
272760,11-04-1975,F,8.0
269981,14-04-1975,F,5.0
273354,15-04-1975,M,2.0
267912,17-04-1975,F,2.0
275086,17-04-1975,M,10.0
274692,19-04-1975,M,3.0
268495,23-04-1975,M,9.0
268397,24-04-1975,F,9.0
270920,25-04-1975,M,3.0
275053,25-04-1975,F,7.0
275010,27-04-1975,M,8.0
270960,28-04-1975,F,4.0
268079,02-05-1975,M,8.0
273186,03-05-1975,F,7.0
271483,04-05-1975,F,2.0
270970,04-05-1975,M,4.0
271748,05-05-1975,F,4.0
273660,05-05-1975,M,10.0
268261,06-05-1975,F,3.0
270090,07-05-1975,M,6.0
270502,07-05-1975,F,8.0
272045,07-05-1975,M,10.0
269366,07-05-1975,F,3.0
274152,08-05-1975,M,2.0
271154,08-05-1975,M,3.0
272002,10-05-1975,M,7.0
271040,11-05-1975,M,10.0
273612,11-05-1975,F,5.0
268603,11-05-1975,M,7.0
273693,12-05-1975,F,8.0
272256,13-05-1975,F,4.0
267697,13-05-1975,M,6.0
270392,13-05-1975,M,1.0
272187,14-05-1975,M,10.0
268663,17-05-1975,F,8.0
274208,18-05-1975,F,1.0
270951,18-05-1975,M,8.0
272806,20-05-1975,F,10.0
269513,20-05-1975,M,7.0
274678,20-05-1975,F,9.0
268044,20-05-1975,F,10.0
268646,22-05-1975,F,9.0
273077,28-05-1975,F,5.0
266897,29-05-1975,F,4.0
270798,01-06-1975,M,8.0
269808,01-06-1975,M,9.0
271073,02-06-1975,M,8.0
273726,04-06-1975,F,1.0
275114,06-06-1975,M,9.0
274423,06-06-1975,M,5.0
271615,06-06-1975,F,10.0
273166,07-06-1975,M,4.0
270962,08-06-1975,F,3.0
268485,08-06-1975,M,2.0
272842,08-06-1975,M,9.0
268426,10-06-1975,M,2.0
273360,11-06-1975,M,6.0
269002,11-06-1975,M,10.0
270311,14-06-1975,M,5.0
272120,14-06-1975,F,6.0
267148,15-06-1975,F,7.0
273860,15-06-1975,F,4.0
274736,18-06-1975,M,7.0
269869,19-06-1975,M,4.0
272180,20-06-1975,F,3.0
271589,21-06-1975,F,7.0
274313,22-06-1975,M,1.0
268815,26-06-1975,M,3.0
271673,26-06-1975,F,7.0
266952,26-06-1975,M,1.0
267390,27-06-1975,F,2.0
272049,28-06-1975,F,6.0
267281,01-07-1975,F,7.0
274896,01-07-1975,M,4.0
271620,03-07-1975,M,9.0
266916,04-07-1975,M,10.0
267719,04-07-1975,M,5.0
273043,06-07-1975,F,5.0
274307,08-07-1975,F,1.0
274320,09-07-1975,M,4.0
273633,09-07-1975,M,1.0
269232,10-07-1975,F,1.0
269969,11-07-1975,F,1.0
269500,11-07-1975,M,10.0
274784,12-07-1975,M,9.0
269447,14-07-1975,F,9.0
267902,17-07-1975,M,4.0
267375,17-07-1975,M,6.0
270182,17-07-1975,M,1.0
274016,17-07-1975,F,8.0
268935,18-07-1975,F,1.0
271655,18-07-1975,F,1.0
269708,21-07-1975,F,6.0
271467,22-07-1975,F,7.0
273127,24-07-1975,M,9.0
271418,27-07-1975,M,1.0
269051,28-07-1975,M,2.0
273528,01-08-1975,F,9.0
269618,01-08-1975,F,1.0
271683,01-08-1975,M,2.0
273462,01-08-1975,F,3.0
272221,01-08-1975,M,6.0
271096,03-08-1975,M,2.0
270494,04-08-1975,F,10.0
272998,05-08-1975,M,1.0
267551,08-08-1975,M,6.0
268177,08-08-1975,F,4.0
272541,13-08-1975,M,6.0
269196,15-08-1975,M,8.0
273805,16-08-1975,M,10.0
271325,18-08-1975,M,2.0
274492,21-08-1975,M,9.0
273484,23-08-1975,M,3.0
269527,24-08-1975,M,9.0
271901,24-08-1975,M,10.0
272436,24-08-1975,F,2.0
272305,25-08-1975,F,10.0
268906,25-08-1975,M,9.0
269184,27-08-1975,F,4.0
269783,27-08-1975,F,7.0
273084,27-08-1975,M,4.0
271053,28-08-1975,M,5.0
267345,02-09-1975,F,6.0
267378,03-09-1975,M,3.0
269307,03-09-1975,M,1.0
273247,04-09-1975,M,4.0
271654,06-09-1975,F,8.0
272907,06-09-1975,F,2.0
270477,07-09-1975,M,6.0
275102,08-09-1975,F,3.0
268494,08-09-1975,F,2.0
273692,10-09-1975,F,9.0
268126,12-09-1975,F,2.0
270178,17-09-1975,M,10.0
272172,17-09-1975,M,10.0
271397,18-09-1975,F,9.0
275125,19-09-1975,F,3.0
268522,19-09-1975,M,6.0
272939,20-09-1975,M,5.0
272415,22-09-1975,F,6.0
267366,23-09-1975,M,4.0
273896,24-09-1975,M,6.0
269439,26-09-1975,F,9.0
267296,26-09-1975,M,4.0
270666,02-10-1975,F,2.0
272796,02-10-1975,M,3.0
272277,04-10-1975,M,2.0
271375,04-10-1975,M,10.0
273649,05-10-1975,M,5.0
269721,06-10-1975,F,8.0
268787,10-10-1975,F,4.0
274246,10-10-1975,F,6.0
270376,12-10-1975,M,8.0
268889,14-10-1975,M,10.0
273224,15-10-1975,F,7.0
270077,16-10-1975,F,4.0
275096,17-10-1975,F,10.0
269104,18-10-1975,F,9.0
272626,19-10-1975,M,2.0
267524,19-10-1975,M,6.0
274329,22-10-1975,F,2.0
269892,23-10-1975,F,3.0
271268,23-10-1975,F,4.0
274796,25-10-1975,F,3.0
272306,26-10-1975,M,7.0
273530,28-10-1975,F,9.0
267104,29-10-1975,M,4.0
269786,29-10-1975,F,9.0
268033,02-11-1975,M,10.0
266993,03-11-1975,F,2.0
270975,03-11-1975,F,2.0
271920,04-11-1975,F,8.0
267113,04-11-1975,F,3.0
269563,09-11-1975,F,5.0
275054,11-11-1975,M,3.0
270608,12-11-1975,F,5.0
268468,12-11-1975,M,5.0
270745,12-11-1975,F,5.0
275255,13-11-1975,F,4.0
269388,14-11-1975,M,3.0
273908,16-11-1975,M,10.0
269774,16-11-1975,M,6.0
271680,18-11-1975,F,1.0
270682,18-11-1975,M,5.0
273937,19-11-1975,M,5.0
271565,22-11-1975,M,8.0
271363,22-11-1975,F,9.0
268800,23-11-1975,M,6.0
268584,24-11-1975,F,7.0
270294,26-11-1975,M,7.0
267889,27-11-1975,F,4.0
271546,28-11-1975,M,3.0
273916,01-12-1975,F,9.0
274740,01-12-1975,M,10.0
272756,03-12-1975,F,9.0
270835,05-12-1975,M,10.0
273096,05-12-1975,F,5.0
274410,05-12-1975,M,8.0
267453,05-12-1975,M,6.0
273891,06-12-1975,M,5.0
270279,07-12-1975,F,3.0
270632,08-12-1975,F,9.0
271963,08-12-1975,F,1.0
271822,09-12-1975,M,9.0
274366,12-12-1975,M,1.0
272822,13-12-1975,F,4.0
269336,13-12-1975,F,5.0
270337,17-12-1975,F,9.0
268078,19-12-1975,F,6.0
271555,20-12-1975,F,2.0
273128,22-12-1975,M,9.0
270445,23-12-1975,M,2.0
268884,24-12-1975,M,10.0
267712,25-12-1975,M,2.0
272596,25-12-1975,M,5.0
270234,26-12-1975,M,1.0
272329,28-12-1975,M,8.0
272155,28-12-1975,M,6.0
269639,02-01-1976,M,4.0
267297,04-01-1976,M,2.0
269149,05-01-1976,M,4.0
270709,05-01-1976,M,7.0
274034,06-01-1976,F,8.0
271947,06-01-1976,M,3.0
271704,07-01-1976,F,5.0
266805,07-01-1976,F,8.0
272915,12-01-1976,F,7.0
271087,12-01-1976,F,3.0
274155,13-01-1976,M,9.0
269996,16-01-1976,M,7.0
274681,19-01-1976,F,9.0
270005,24-01-1976,F,7.0
269619,29-01-1976,M,6.0
269550,01-02-1976,F,4.0
270627,01-02-1976,F,10.0
269188,04-02-1976,F,2.0
270536,07-02-1976,M,9.0
271062,10-02-1976,M,2.0
272321,10-02-1976,M,5.0
271051,13-02-1976,F,3.0
272905,17-02-1976,F,5.0
268579,20-02-1976,F,8.0
271250,20-02-1976,M,4.0
270368,21-02-1976,M,4.0
267745,21-02-1976,F,10.0
273824,25-02-1976,F,10.0
272284,25-02-1976,F,5.0
267522,28-02-1976,M,3.0
273889,01-03-1976,F,10.0
272344,02-03-1976,F,9.0
267941,03-03-1976,M,2.0
268110,06-03-1976,M,2.0
270125,07-03-1976,F,4.0
273027,09-03-1976,M,7.0
269076,09-03-1976,F,4.0
271501,10-03-1976,F,8.0
270931,11-03-1976,M,3.0
271145,15-03-1976,M,8.0
270755,16-03-1976,F,5.0
268388,17-03-1976,M,8.0
271424,17-03-1976,F,9.0
271173,18-03-1976,M,7.0
275024,20-03-1976,F,2.0
268975,21-03-1976,F,6.0
270741,25-03-1976,F,9.0
272642,29-03-1976,F,5.0
271018,03-04-1976,M,6.0
269498,05-04-1976,F,7.0
273548,12-04-1976,M,7.0
271098,14-04-1976,F,4.0
274437,14-04-1976,M,6.0
269474,15-04-1976,M,2.0
273236,17-04-1976,F,3.0
270418,18-04-1976,F,10.0
273037,18-04-1976,F,7.0
268302,25-04-1976,M,5.0
271747,26-04-1976,F,3.0
273928,27-04-1976,M,1.0
271988,28-04-1976,F,2.0
268958,02-05-1976,F,5.0
270399,02-05-1976,M,8.0
267828,07-05-1976,M,3.0
266917,07-05-1976,F,8.0
270020,08-05-1976,M,9.0
268797,09-05-1976,F,8.0
269773,11-05-1976,F,10.0
266894,11-05-1976,F,3.0
270750,14-05-1976,F,10.0
272726,14-05-1976,M,4.0
272682,16-05-1976,M,7.0
272864,17-05-1976,M,6.0
267662,19-05-1976,F,8.0
269677,20-05-1976,M,5.0
274566,24-05-1976,F,1.0
270937,27-05-1976,F,3.0
271803,28-05-1976,F,7.0
272924,29-05-1976,M,9.0
273239,02-06-1976,M,4.0
269476,03-06-1976,M,1.0
272593,04-06-1976,F,9.0
268947,05-06-1976,F,10.0
270505,06-06-1976,M,7.0
267441,08-06-1976,M,10.0
268752,09-06-1976,M,4.0
273172,09-06-1976,F,5.0
267231,10-06-1976,F,1.0
269927,11-06-1976,F,10.0
270622,13-06-1976,F,5.0
274852,15-06-1976,F,4.0
274747,16-06-1976,F,3.0
272219,19-06-1976,M,3.0
271020,20-06-1976,M,8.0
273092,22-06-1976,F,6.0
275020,23-06-1976,M,2.0
274970,23-06-1976,F,8.0
273213,24-06-1976,F,2.0
275022,25-06-1976,F,2.0
266829,25-06-1976,F,4.0
273486,28-06-1976,F,10.0
270654,29-06-1976,F,1.0
269136,01-07-1976,M,4.0
271275,01-07-1976,M,8.0
271131,02-07-1976,F,9.0
268995,04-07-1976,M,1.0
272545,07-07-1976,M,6.0
267970,12-07-1976,M,2.0
268026,14-07-1976,F,5.0
267687,17-07-1976,M,7.0
274954,19-07-1976,M,3.0
271510,20-07-1976,M,1.0
274460,20-07-1976,M,1.0
267661,20-07-1976,M,8.0
270360,22-07-1976,F,7.0
268665,26-07-1976,M,8.0
269392,02-08-1976,M,2.0
273845,03-08-1976,M,6.0
266942,03-08-1976,M,4.0
272145,09-08-1976,F,9.0
273344,09-08-1976,F,9.0
274035,09-08-1976,M,9.0
268458,10-08-1976,M,1.0
271982,10-08-1976,M,8.0
273760,11-08-1976,M,9.0
274539,12-08-1976,F,7.0
267025,12-08-1976,F,8.0
268005,13-08-1976,F,4.0
269600,14-08-1976,F,5.0
272739,15-08-1976,M,4.0
270590,17-08-1976,M,3.0
271512,17-08-1976,F,5.0
269982,17-08-1976,F,1.0
267985,19-08-1976,F,7.0
269213,20-08-1976,M,3.0
271932,20-08-1976,F,6.0
270735,20-08-1976,M,6.0
267597,22-08-1976,M,10.0
274558,22-08-1976,F,6.0
271470,24-08-1976,F,3.0
271582,24-08-1976,M,6.0
269826,26-08-1976,F,6.0
269001,28-08-1976,M,1.0
269211,28-08-1976,F,6.0
271213,28-08-1976,M,4.0
267996,02-09-1976,M,8.0
270581,04-09-1976,M,4.0
271762,06-09-1976,M,4.0
268068,08-09-1976,F,9.0
271711,08-09-1976,M,1.0
270035,11-09-1976,M,3.0
270565,14-09-1976,M,1.0
270777,15-09-1976,F,5.0
272353,16-09-1976,M,6.0
274116,18-09-1976,F,6.0
274548,20-09-1976,F,9.0
268043,20-09-1976,F,10.0
273935,22-09-1976,F,1.0
267398,22-09-1976,M,4.0
266918,23-09-1976,M,2.0
272697,23-09-1976,M,5.0
270971,24-09-1976,F,5.0
273107,24-09-1976,F,5.0
271168,25-09-1976,M,4.0
272857,25-09-1976,M,3.0
273828,29-09-1976,M,3.0
274394,02-10-1976,F,10.0
272476,06-10-1976,F,7.0
274477,07-10-1976,F,7.0
275030,08-10-1976,M,3.0
273355,09-10-1976,F,7.0
269532,09-10-1976,F,9.0
268933,10-10-1976,F,10.0
267844,10-10-1976,F,10.0
271185,12-10-1976,F,5.0
274429,14-10-1976,M,4.0
268961,14-10-1976,M,3.0
268367,16-10-1976,M,10.0
269517,17-10-1976,F,4.0
273473,19-10-1976,M,6.0
272639,20-10-1976,F,3.0
274582,20-10-1976,M,1.0
271386,21-10-1976,M,10.0
274066,26-10-1976,M,8.0
270447,27-10-1976,F,10.0
273444,28-10-1976,M,5.0
270984,28-10-1976,F,2.0
272896,01-11-1976,M,4.0
275184,01-11-1976,M,5.0
273862,02-11-1976,F,9.0
271541,03-11-1976,M,7.0
270018,03-11-1976,M,6.0
270844,04-11-1976,F,2.0
275163,05-11-1976,M,6.0
271052,06-11-1976,F,9.0
274969,06-11-1976,F,3.0
269087,06-11-1976,M,3.0
274801,08-11-1976,F,5.0
269932,09-11-1976,F,8.0
271695,11-11-1976,F,6.0
272096,12-11-1976,F,10.0
274484,13-11-1976,F,9.0
269432,16-11-1976,F,3.0
271597,23-11-1976,M,3.0
272676,23-11-1976,M,2.0
272137,24-11-1976,F,8.0
267699,24-11-1976,F,5.0
272768,26-11-1976,F,2.0
267419,28-11-1976,F,10.0
275160,04-12-1976,M,7.0
269433,07-12-1976,F,10.0
274171,08-12-1976,F,2.0
273331,08-12-1976,F,5.0
274769,10-12-1976,F,3.0
268523,10-12-1976,F,4.0
274519,10-12-1976,F,1.0
273488,11-12-1976,M,3.0
271410,16-12-1976,F,2.0
269440,17-12-1976,F,5.0
271549,22-12-1976,M,4.0
268505,22-12-1976,M,7.0
273300,24-12-1976,F,3.0
272362,25-12-1976,M,8.0
271787,26-12-1976,M,10.0
268517,27-12-1976,F,4.0
272520,27-12-1976,M,5.0
270257,02-01-1977,F,10.0
272771,02-01-1977,F,3.0
273223,03-01-1977,M,8.0
268801,04-01-1977,M,7.0
267252,04-01-1977,F,10.0
273313,04-01-1977,M,10.0
269771,05-01-1977,M,6.0
272589,07-01-1977,F,8.0
270546,08-01-1977,F,9.0
267322,10-01-1977,M,10.0
268513,11-01-1977,M,10.0
270664,11-01-1977,M,4.0
273877,12-01-1977,M,5.0
269893,13-01-1977,F,4.0
270100,15-01-1977,M,9.0
271617,19-01-1977,M,3.0
268369,20-01-1977,M,3.0
267740,21-01-1977,M,2.0
270935,25-01-1977,M,6.0
267924,26-01-1977,F,1.0
272622,27-01-1977,F,4.0
269939,27-01-1977,M,10.0
267633,29-01-1977,M,6.0
273091,03-02-1977,M,6.0
269913,03-02-1977,F,2.0
268763,09-02-1977,M,1.0
267884,09-02-1977,M,2.0
266903,10-02-1977,M,10.0
271694,12-02-1977,F,10.0
269912,18-02-1977,M,2.0
274787,20-02-1977,M,8.0
270274,20-02-1977,M,7.0
266956,23-02-1977,M,7.0
272075,23-02-1977,M,7.0
271968,05-03-1977,M,10.0
272569,07-03-1977,M,4.0
275252,09-03-1977,M,6.0
267339,10-03-1977,F,9.0
274383,10-03-1977,M,8.0
275031,11-03-1977,M,1.0
272201,13-03-1977,F,3.0
272019,14-03-1977,M,2.0
267814,17-03-1977,F,7.0
272860,17-03-1977,F,4.0
274876,21-03-1977,F,1.0
274812,21-03-1977,M,10.0
272853,21-03-1977,F,3.0
268221,22-03-1977,M,3.0
273153,22-03-1977,F,2.0
